#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-23-23-07-14
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1665163156.068296	C0wJj8psHznpm1C02	192.168.137.133	42128	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163185.889830	0
1665163163.088090	CDWaHmhiDlVgzUALi	192.168.137.133	37088	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163192.909780	0
1665163170.108074	ChYNGr2Q8whxJ69O36	192.168.137.133	49723	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163199.929841	0
1665163177.127930	Ccx1hk1yZwmZvi8WFk	192.168.137.133	44505	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163206.949779	0
1665163184.153412	CXkh8137QfuWLi9d23	192.168.137.133	60022	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163213.969760	0
1665163191.178648	Cut36BEy5fnjhDovj	192.168.137.133	54724	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163220.990148	0
1665163198.187780	CYADIC4DfPzcl2DSYj	192.168.137.133	46116	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163228.009773	0
1665163200.854814	ClCWDsPw7TcUR4gC7	192.168.137.131	37378	162.159.200.1	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1026342795.697932	0
1665163200.901114	ClCWDsPw7TcUR4gC7	192.168.137.131	37378	162.159.200.1	123	4	4	3	1.000000	0.000000	0.025635	0.000946	10.70.8.122	1665163069.809711	1026342795.697932	1665163200.885369	1665163200.885461	0
1665163205.207742	CTWkFm4thJx4sRw2mi	192.168.137.133	49589	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163235.029860	0
1665163212.227547	CFVSg22z6m6Fl81jJ3	192.168.137.133	47263	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163242.049756	0
1665163219.247521	C25kbf1RG7MqgyI2Al	192.168.137.133	37030	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163249.069753	0
1665163226.267502	CwkW1J2TJyqGo0JKCh	192.168.137.133	41344	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163256.089867	0
1665163233.287553	C0Y84aDQnrnRXHkAb	192.168.137.133	45121	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163263.110042	0
1665163240.308634	ClJHJBhfal5BoVMPg	192.168.137.133	32925	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163270.129871	0
1665163247.327202	CPvmu8lpOAzA1S7Lk	192.168.137.133	32949	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163277.149773	0
1665163254.351606	CyG8a93R0UUx1IjIRi	192.168.137.133	56819	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163284.169768	0
1665163261.367189	CCCWES2sdJXzDO48Bc	192.168.137.133	44336	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163291.189872	0
1665163268.392690	CqgKq72rAcaFnZHPFc	192.168.137.133	38107	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163298.209983	0
1665163275.406983	CDtENxQ2ALdt0q16c	192.168.137.133	40480	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163305.229838	0
1665163275.899727	CHNk1o4UJ2gTVKsht5	192.168.137.40	46725	78.46.53.2	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	639267540.008123	0
1665163276.040029	CHNk1o4UJ2gTVKsht5	192.168.137.40	46725	78.46.53.2	123	4	4	2	8.000000	0.000000	0.011459	0.019653	205.46.178.169	1665162992.283968	639267540.008123	1665163275.972038	1665163275.972177	0
1665163282.428490	CSvt644DWE1BKdGmtb	192.168.137.133	50438	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163312.249775	0
1665163289.459377	C4fM3MEnu39G7Piw6	192.168.137.133	40751	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163319.280068	0
1665163296.496793	Cllkn53XMZZ7BbthCf	192.168.137.133	41386	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163326.300257	0
1665163303.496744	CVygsd3QBJZwTtTIBc	192.168.137.133	45857	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163333.319933	0
1665163310.516992	CcCSfn2klJfqbrWAp9	192.168.137.133	43418	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163340.340220	0
1665163317.537829	CeXIg9qqjMb2TiOe5	192.168.137.133	35834	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163347.359855	0
1665163324.556363	Co94dq3mS2aGFC4ryb	192.168.137.133	50889	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163354.379821	0
1665163331.578243	CFaGSt13wwjOHmSNOe	192.168.137.133	40777	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163361.399894	0
1665163334.984185	C2LfAS2eGZjde5T1I1	192.168.137.131	47520	162.159.200.1	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1777065051.181139	0
1665163335.029094	C2LfAS2eGZjde5T1I1	192.168.137.131	47520	162.159.200.1	123	4	4	3	1.000000	0.000000	0.025620	0.000793	10.70.8.122	1665163138.106484	-1777065051.181139	1665163335.013221	1665163335.013298	0
1665163338.596935	CawR6510aNP8bYGDbj	192.168.137.133	45557	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163368.420417	0
1665163345.616146	CoD59p1FZJwsaGG9ta	192.168.137.133	44699	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163375.439878	0
1665163352.636131	C96TNn2hA6kicEbrk1	192.168.137.133	36788	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163382.459963	0
1665163359.655924	Cs320K1il6nEmrc218	192.168.137.133	46671	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163389.479851	0
1665163366.676959	CoNLsT2NPfSLJckUHd	192.168.137.133	47534	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163396.500383	0
1665163373.699558	CylCnxgEUCvx9uU2j	192.168.137.133	37187	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163403.519914	0
1665163380.719051	CrFiYM3Fmg70pDGYJd	192.168.137.133	42497	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163410.540154	0
1665163387.735642	CaMPN3116nkwklYOXd	192.168.137.133	60364	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163417.559987	0
1665163394.755339	COrkhi2I28pS0Ws3E8	192.168.137.133	54774	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163424.579798	0
1665163401.775594	CDQhjP3KFkZxk7pZ62	192.168.137.133	50841	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163431.599885	0
1665163408.796054	CFPiZQ3L2oDAaqEOK7	192.168.137.133	53374	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163438.620514	0
1665163415.816457	CLPFDIP1eNTc71uxd	192.168.137.133	48569	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163445.640119	0
1665163422.835400	CG8Ahh3apWzmGP3ADa	192.168.137.133	49026	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163452.659979	0
1665163429.856997	CDRkXj7Tcfe8IOt2	192.168.137.133	45981	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163459.679810	0
1665163436.875580	CZbMTN3fK4uHfBXYah	192.168.137.133	54887	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163466.700374	0
1665163442.183083	CeIvrg7qJG1gztrW9	192.168.137.154	43522	216.239.35.0	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-196148106.689928	0
1665163442.264630	CeIvrg7qJG1gztrW9	192.168.137.154	43522	216.239.35.0	123	4	4	1	1.000000	0.000001	0.000000	0.000122	GOOG	1665163442.229353	-196148106.689928	1665163442.229353	1665163442.229353	0
1665163443.908338	Cu8A3c1LcH6ZN9s7V1	192.168.137.133	42447	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163473.720067	0
1665163450.930253	CBMnTC3PDPEo6ipmH1	192.168.137.133	40812	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163480.739989	0
1665163456.848792	C1ixPK3Zh07Ce8mdq8	192.168.137.148	46916	137.74.32.128	123	4	3	0	4096.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	301072982.782754	0
1665163456.983147	C1ixPK3Zh07Ce8mdq8	192.168.137.148	46916	137.74.32.128	123	4	4	2	4096.000000	0.000000	0.018005	0.000870	192.168.100.15	1665163133.766071	301072982.782754	1665163456.920853	1665163456.928251	0
1665163457.936896	Ccnlcc1XaNS6ZbB0A4	192.168.137.133	56409	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163487.759840	0
1665163464.954633	CrMe5IbYdhdPwpez2	192.168.137.133	40429	111.235.248.121	123	3	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1665163494.779899	0
